Date,Price (p/kWh),Price (p/therm),Published At,System Generated At,Quality Indicator
2023-12-17,2.5843,75.73833853,01/01/2024 11:40:00,01/01/2024 11:41:01,L
2023-12-18,2.6417,77.42056607,01/01/2024 11:40:00,01/01/2024 11:41:01,L
2023-12-19,2.5425,74.51330175,01/01/2024 11:40:00,01/01/2024 11:41:01,L
2023-12-20,2.4868,72.88089628,01/01/2024 11:40:00,01/01/2024 11:41:01,L
2023-12-21,2.5088,73.52565247999999,01/01/2024 11:40:00,01/01/2024 11:41:01,L
2023-12-22,2.6228,76.86666188,01/01/2024 11:40:00,01/01/2024 11:41:01,L
2023-12-23,2.6775,78.46976025000001,01/01/2024 11:40:00,01/01/2024 11:41:01,L
2023-12-24,2.5336,74.25246856,01/01/2024 11:40:00,01/01/2024 11:41:01,L
2023-12-25,2.5618,75.07892878,01/01/2024 11:40:00,01/01/2024 11:41:01,L
2023-12-26,2.7061,79.30794331,01/01/2024 11:40:00,01/01/2024 11:41:01,L
2023-12-27,2.6934,78.93574314,01/01/2024 11:40:00,01/01/2024 11:41:01,L
2023-12-28,2.7109,79.44861739,01/01/2024 11:40:00,01/01/2024 11:41:01,L
2023-12-29,2.679,78.5137209,01/01/2024 11:40:00,01/01/2024 11:41:01,L
2023-12-30,2.6067,76.39481757,01/01/2024 11:40:00,01/01/2024 11:41:01,L
2023-12-31,2.5549,74.87670978999999,01/01/2024 11:40:00,01/01/2024 11:41:01,L
2024-01-01,2.4216,70.97007336,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-02,2.4129,70.71510159,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-03,2.6722,78.31443262,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-04,2.929,85.8404959,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-05,2.9712,87.07725552,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-06,2.9129,85.36865159,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-07,3.0238,88.61880898,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-08,2.8786,84.36341806,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-09,2.6873,78.75696983,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-10,2.7751,81.33013321,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-11,2.7035,79.23174485,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-12,2.8775,84.33118024999999,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-13,2.686,78.71887059999999,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-14,2.6781,78.48734451,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-15,2.6366,77.27109985999999,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-16,2.56,75.02617599999999,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-17,2.4196,70.91145915999999,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-18,2.4186,70.88215206,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-19,2.3893,70.02345403,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-20,2.4033,70.43375343,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-21,2.3276,68.21520595999999,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-22,2.293,67.2011803,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-23,2.2645,66.36592795,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-24,2.3225,68.06573974999999,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-25,2.3726,69.53402546,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-26,2.3227,68.07160117000001,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-27,2.4971,73.18275941,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-28,2.4662,72.27717002,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-29,2.3995,70.32238645,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-30,2.4427,71.58845317,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-01-31,2.5035,73.37032484999999,01/02/2024 11:40:00,01/02/2024 11:41:00,L
2024-02-01,2.4553,71.95772262999999,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-02,2.3749,69.60143178999999,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-03,2.3783,69.70107592999999,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-04,2.4751,72.53800320999999,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-05,2.4394,71.49173974,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-06,2.4552,71.95479191999999,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-07,2.44,71.50932399999999,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-08,2.3957,70.21101947,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-09,2.2548,66.08164907999999,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-10,2.1527,63.08939416999999,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-11,2.1249,62.27465678999999,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-12,2.1488,62.97509648,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-13,2.1749,63.74001179,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-14,2.0229,59.285332589999996,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-15,2.0249,59.343946790000004,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-16,2.0307,59.51392797,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-17,1.9404,56.867496839999994,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-18,1.8774,55.021149539999996,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-19,1.9021,55.745034909999994,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-20,1.9637,57.55035227,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-21,2.0037,58.72263626999999,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-22,1.9735,57.83756185,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-23,1.968,57.676372799999996,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-24,1.9503,57.15763713,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-25,1.9102,55.98242241999999,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-26,2.0253,59.35566963,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-27,2.1023,61.61231633,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-28,2.1787,63.85137877,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-02-29,2.1805,63.904131549999995,01/03/2024 11:40:00,01/03/2024 11:41:00,L
2024-03-01,2.2778,66.75571237999999,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-02,2.2039,64.58991769,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-03,2.2467,65.84426157,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-04,2.3013,67.44442923,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-05,2.4424,71.57966104,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-06,2.3269,68.19469099,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-07,2.3283,68.23572093,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-08,2.3445,68.71049595,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-09,2.3488,68.83651648,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-10,2.3695,69.44317344999999,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-11,2.3487,68.83358577,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-12,2.1932,64.27633172,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-13,2.1367,62.62048056999999,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-14,2.1848,64.03015208,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-15,2.2611,66.26628380999999,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-16,2.4364,71.40381844,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-17,2.3985,70.29307934999999,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-18,2.4943,73.10069953,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-19,2.5315,74.19092364999999,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-20,2.4292,71.19280731999999,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-21,2.3251,68.14193820999999,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-22,2.3726,69.53402546,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-23,2.3223,68.05987832999999,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-24,2.3732,69.55160972,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-25,2.4505,71.81704855,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-26,2.3815,69.79485865,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-27,2.3624,69.23509304,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-28,2.3081,67.64371751,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-29,2.3259,68.16538388999999,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-30,2.2388,65.61273548,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-03-31,2.2639,66.34834369,01/04/2024 12:40:00,01/04/2024 12:41:01,L
2024-04-01,2.3396,68.56689116,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-02,2.2736,66.63262256,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-03,2.1472,62.92820512,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-04,2.1333,62.52083643,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-05,2.1673,63.51727783,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-06,2.1956,64.34666876,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-07,2.2359,65.52774489,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-08,2.2858,66.99016918,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-09,2.2476,65.87063796,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-10,2.3082,67.64664821999999,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-11,2.3942,70.16705882,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-12,2.4354,71.37451134,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-13,2.5158,73.73080218,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-14,2.7247,79.85305536999999,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-15,2.629,77.0483659,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-16,2.7833,81.57045143,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-17,2.7571,80.80260541,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-18,2.7294,79.99079874,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-19,2.63,77.07767299999999,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-20,2.5066,73.46117686,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-21,2.5624,75.09651303999999,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-22,2.5806,75.62990226,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-23,2.4392,71.48587832,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-24,2.5062,73.44945402,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-25,2.6056,76.36257975999999,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-26,2.5453,74.59536163,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-27,2.7003,79.13796212999999,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-28,2.6226,76.86080046,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-29,2.5131,73.65167301,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-04-30,2.4696,72.37681416,01/05/2024 12:40:00,01/05/2024 12:41:01,L
2024-05-01,2.4038,70.44840697999999,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-02,2.553,74.8210263,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-03,2.5687,75.28114777,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-04,2.5742,75.44233682,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-05,2.5585,74.98221534999999,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-06,2.6955,78.99728805,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-07,2.6199,76.78167128999999,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-08,2.5677,75.25184066999999,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-09,2.5525,74.80637275000001,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-10,2.4753,72.54386462999999,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-11,2.4501,71.80532570999999,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-12,2.3821,69.81244290999999,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-13,2.3206,68.01005626,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-14,2.4667,72.29182356999999,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-15,2.4807,72.70212297,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-16,2.4537,71.91083127,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-17,2.5088,73.52565247999999,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-18,2.5894,75.88780473999999,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-19,2.5661,75.20494931,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-20,2.6227,76.86373117,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-21,2.6712,78.28512552,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-22,2.7894,81.74922474,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-23,2.9692,87.01864131999999,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-24,2.9241,85.69689111,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-25,2.865,83.9648415,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-26,2.838,83.1735498,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-27,2.8777,84.33704166999999,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-28,2.8292,82.91564732,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-29,2.8279,82.87754809,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-30,2.8676,84.04103995999999,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-05-31,2.891,84.7268261,03/06/2024 12:40:00,03/06/2024 12:41:01,L
2024-06-01,2.8852,84.55684492,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-02,2.9148,85.42433507999999,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-03,2.9692,87.01864131999999,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-04,2.8274,82.86289454,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-05,2.7707,81.20118197,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-06,2.737,80.2135327,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-07,2.7574,80.81139754,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-08,2.7756,81.34478675999999,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-09,2.7749,81.32427179,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-10,2.7686,81.13963706,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-11,2.8001,82.06281071,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-12,2.8535,83.62780984999999,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-13,2.9329,85.95479359,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-14,2.8796,84.39272516,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-15,2.8729,84.19636759,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-16,2.8573,83.73917682999999,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-17,2.8165,82.54344714999999,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-18,2.816,82.52879359999999,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-19,2.8266,82.83944885999999,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-20,2.8214,82.68705194,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-21,2.8043,82.18590053,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-22,2.8047,82.19762336999999,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-23,2.8262,82.82772602,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-24,2.8089,82.32071318999999,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-25,2.8042,82.18296982,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-26,2.7804,81.48546084,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-27,2.7323,80.07578932999999,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-28,2.7351,80.15784921,29/06/2024 12:40:00,01/07/2024 18:06:01,L
2024-06-29,2.7896,81.75508616,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-06-30,2.8063,82.24451472999999,01/07/2024 12:40:00,01/07/2024 12:41:00,L
2024-07-01,2.7427,80.38058317,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-02,2.6997,79.12037787,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-03,2.59,75.90538899999999,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-04,2.6633,78.05359942999999,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-05,2.623,76.8725233,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-06,2.5941,76.02554811,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-07,2.606,76.3743026,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-08,2.6267,76.98095957,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-09,2.4873,72.89554983,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-10,2.4446,71.64413665999999,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-11,2.4555,71.96358405,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-12,2.4577,72.02805966999999,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-13,2.4791,72.65523160999999,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-14,2.4401,71.51225471000001,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-15,2.4714,72.42956694,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-16,2.5942,76.02847881999999,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-17,2.514,73.67804939999999,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-18,2.5316,74.19385436,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-19,2.4875,72.90141125,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-20,2.4675,72.31526924999999,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-21,2.4867,72.87796556999999,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-22,2.4912,73.00984752,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-23,2.4725,72.46180475,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-24,2.5536,74.83861055999999,01/08/2024 12:40:00,01/08/2024 12:41:01,L
2024-07-25,2.4804,72.69333083999999,01/08/2024 12:40:00,01/08/2024 12:41:01,L
